timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], pstate
2020/07/16 20:40:55.504, 0, 0, 11178, 2, 11176, 72, 95.78, P0
2020/07/16 20:40:55.506, 29, 3, 11176, 18, 11158, 84, 93.43, P0
2020/07/16 20:40:56.514, 0, 0, 11178, 2, 11176, 72, 89.88, P0
2020/07/16 20:40:56.516, 0, 0, 11176, 18, 11158, 83, 83.38, P0
2020/07/16 20:40:57.521, 0, 0, 11178, 12, 11166, 71, 89.01, P0
2020/07/16 20:40:57.528, 0, 0, 11176, 29, 11147, 83, 83.45, P0
2020/07/16 20:40:58.534, 0, 0, 11178, 12, 11166, 70, 66.17, P0
2020/07/16 20:40:58.537, 0, 0, 11176, 29, 11147, 83, 83.18, P0
2020/07/16 20:40:59.539, 0, 0, 11178, 12, 11166, 70, 65.77, P0
2020/07/16 20:40:59.541, 0, 0, 11176, 29, 11147, 82, 73.69, P0
2020/07/16 20:41:00.543, 0, 0, 11178, 12, 11166, 70, 66.17, P0
2020/07/16 20:41:00.545, 0, 0, 11176, 29, 11147, 82, 73.11, P0
2020/07/16 20:41:01.548, 0, 0, 11178, 12, 11166, 69, 60.16, P2
2020/07/16 20:41:01.550, 0, 0, 11176, 29, 11147, 81, 66.41, P2
2020/07/16 20:41:02.552, 0, 0, 11178, 12, 11166, 69, 60.26, P2
2020/07/16 20:41:02.554, 0, 0, 11176, 29, 11147, 81, 66.90, P2
2020/07/16 20:41:03.556, 0, 0, 11178, 12, 11166, 69, 59.58, P2
2020/07/16 20:41:03.566, 0, 0, 11176, 29, 11147, 81, 67.10, P2
2020/07/16 20:41:04.568, 0, 0, 11178, 12, 11166, 68, 19.12, P5
2020/07/16 20:41:04.571, 0, 0, 11176, 29, 11147, 80, 24.87, P5
2020/07/16 20:41:05.574, 0, 0, 11178, 12, 11166, 67, 19.12, P5
2020/07/16 20:41:05.578, 0, 0, 11176, 29, 11147, 80, 24.09, P5
2020/07/16 20:41:06.581, 0, 0, 11178, 12, 11166, 67, 15.24, P8
2020/07/16 20:41:06.585, 0, 0, 11176, 29, 11147, 80, 23.80, P5
2020/07/16 20:41:07.588, 0, 0, 11178, 12, 11166, 67, 16.31, P8
2020/07/16 20:41:07.591, 0, 0, 11176, 29, 11147, 79, 20.11, P8
2020/07/16 20:41:08.595, 0, 0, 11178, 12, 11166, 66, 15.82, P8
2020/07/16 20:41:08.598, 0, 0, 11176, 29, 11147, 79, 20.49, P8
2020/07/16 20:41:09.602, 0, 0, 11178, 12, 11166, 66, 14.95, P8
2020/07/16 20:41:09.605, 0, 0, 11176, 29, 11147, 79, 20.69, P8
2020/07/16 20:41:10.608, 0, 0, 11178, 12, 11166, 66, 14.66, P8
2020/07/16 20:41:10.612, 0, 0, 11176, 29, 11147, 79, 20.59, P8
2020/07/16 20:41:11.615, 0, 0, 11178, 12, 11166, 65, 14.47, P8
2020/07/16 20:41:11.619, 0, 0, 11176, 29, 11147, 78, 19.42, P8
2020/07/16 20:41:12.622, 0, 0, 11178, 12, 11166, 65, 15.15, P8
2020/07/16 20:41:12.626, 0, 0, 11176, 29, 11147, 78, 19.13, P8
2020/07/16 20:41:13.630, 0, 0, 11178, 12, 11166, 65, 15.44, P8
2020/07/16 20:41:13.633, 0, 0, 11176, 29, 11147, 78, 19.81, P8
2020/07/16 20:41:14.637, 0, 0, 11178, 12, 11166, 65, 14.95, P8
2020/07/16 20:41:14.640, 0, 0, 11176, 29, 11147, 78, 20.49, P8
2020/07/16 20:41:15.644, 0, 0, 11178, 12, 11166, 64, 14.17, P8
2020/07/16 20:41:15.648, 0, 0, 11176, 29, 11147, 77, 20.30, P8
2020/07/16 20:41:16.652, 0, 0, 11178, 12, 11166, 64, 14.37, P8
2020/07/16 20:41:16.655, 0, 0, 11176, 29, 11147, 77, 19.91, P8
2020/07/16 20:41:17.659, 0, 0, 11178, 12, 11166, 64, 14.47, P8
2020/07/16 20:41:17.663, 0, 0, 11176, 29, 11147, 77, 19.62, P8
2020/07/16 20:41:18.666, 4, 0, 11178, 201, 10977, 64, 65.40, P2
2020/07/16 20:41:18.668, 0, 0, 11176, 29, 11147, 77, 19.43, P8
2020/07/16 20:41:19.672, 4, 0, 11178, 529, 10649, 64, 65.70, P2
2020/07/16 20:41:19.674, 0, 0, 11176, 29, 11147, 76, 19.72, P8
2020/07/16 20:41:20.677, 0, 0, 11178, 1933, 9245, 64, 65.10, P2
2020/07/16 20:41:20.679, 3, 0, 11176, 294, 10882, 77, 73.40, P2
2020/07/16 20:41:21.685, 40, 3, 11178, 2685, 8493, 64, 131.61, P2
2020/07/16 20:41:21.688, 3, 0, 11176, 2482, 8694, 77, 130.52, P2
2020/07/16 20:41:22.690, 0, 0, 11178, 10845, 333, 65, 83.10, P2
2020/07/16 20:41:22.694, 0, 0, 11176, 10992, 184, 77, 91.49, P2
