timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], pstate
2020/07/16 19:31:30.434, 0, 0, 11178, 2, 11176, 42, 62.45, P0
2020/07/16 19:31:30.437, 18, 2, 11176, 18, 11158, 42, 63.78, P0
2020/07/16 19:31:31.439, 0, 0, 11178, 2, 11176, 42, 61.88, P0
2020/07/16 19:31:31.445, 0, 0, 11176, 18, 11158, 42, 63.28, P0
2020/07/16 19:31:32.449, 0, 0, 11178, 12, 11166, 42, 59.46, P0
2020/07/16 19:31:32.451, 0, 0, 11176, 29, 11147, 42, 60.67, P0
2020/07/16 19:31:33.455, 0, 0, 11178, 12, 11166, 42, 59.86, P0
2020/07/16 19:31:33.457, 0, 0, 11176, 29, 11147, 42, 61.33, P0
2020/07/16 19:31:34.460, 0, 0, 11178, 12, 11166, 42, 54.92, P2
2020/07/16 19:31:34.462, 0, 0, 11176, 29, 11147, 43, 61.91, P0
2020/07/16 19:31:35.464, 0, 0, 11178, 12, 11166, 42, 54.92, P2
2020/07/16 19:31:35.466, 0, 0, 11176, 29, 11147, 42, 55.34, P2
2020/07/16 19:31:36.468, 0, 0, 11178, 12, 11166, 42, 54.44, P2
2020/07/16 19:31:36.476, 0, 0, 11176, 29, 11147, 42, 54.85, P2
2020/07/16 19:31:37.484, 0, 0, 11178, 12, 11166, 42, 14.27, P5
2020/07/16 19:31:37.487, 0, 0, 11176, 29, 11147, 42, 16.79, P5
2020/07/16 19:31:38.490, 0, 0, 11178, 12, 11166, 42, 14.17, P5
2020/07/16 19:31:38.493, 0, 0, 11176, 29, 11147, 42, 15.83, P5
2020/07/16 19:31:39.496, 5, 0, 11178, 365, 10813, 42, 59.48, P2
2020/07/16 19:31:39.504, 0, 0, 11176, 29, 11147, 42, 16.02, P5
2020/07/16 19:31:40.507, 27, 1, 11178, 1095, 10083, 43, 60.05, P2
2020/07/16 19:31:40.509, 1, 0, 11176, 164, 11012, 42, 61.07, P2
2020/07/16 19:31:41.512, 0, 0, 11178, 1095, 10083, 43, 59.95, P2
2020/07/16 19:31:41.514, 5, 0, 11176, 524, 10652, 43, 61.14, P2
2020/07/16 19:31:42.516, 0, 0, 11178, 11111, 67, 44, 72.35, P2
2020/07/16 19:31:42.518, 0, 0, 11176, 11110, 66, 43, 65.41, P2
