timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], pstate
2020/07/16 20:24:29.019, 45, 5, 11178, 2, 11176, 69, 94.71, P0
2020/07/16 20:24:29.021, 30, 3, 11176, 18, 11158, 82, 104.26, P0
2020/07/16 20:24:30.023, 0, 0, 11178, 2, 11176, 69, 88.81, P0
2020/07/16 20:24:30.031, 0, 0, 11176, 18, 11158, 82, 98.56, P0
2020/07/16 20:24:31.033, 0, 0, 11178, 2, 11176, 69, 87.56, P0
2020/07/16 20:24:31.035, 0, 0, 11176, 18, 11158, 82, 98.27, P0
2020/07/16 20:24:32.037, 0, 0, 11178, 12, 11166, 69, 87.17, P0
2020/07/16 20:24:32.039, 0, 0, 11176, 29, 11147, 82, 97.59, P0
2020/07/16 20:24:33.041, 0, 0, 11178, 12, 11166, 69, 87.26, P0
2020/07/16 20:24:33.044, 0, 0, 11176, 29, 11147, 82, 97.11, P0
2020/07/16 20:24:34.046, 0, 0, 11178, 12, 11166, 69, 87.65, P0
2020/07/16 20:24:34.048, 0, 0, 11176, 29, 11147, 81, 97.11, P0
2020/07/16 20:24:35.050, 0, 0, 11178, 12, 11166, 68, 88.14, P0
2020/07/16 20:24:35.052, 0, 0, 11176, 29, 11147, 81, 97.59, P0
2020/07/16 20:24:36.054, 0, 0, 11178, 12, 11166, 68, 87.85, P0
2020/07/16 20:24:36.056, 0, 0, 11176, 29, 11147, 81, 97.98, P0
2020/07/16 20:24:37.058, 0, 0, 11178, 12, 11166, 68, 87.15, P0
2020/07/16 20:24:37.060, 0, 0, 11176, 29, 11147, 81, 97.59, P0
2020/07/16 20:24:38.062, 0, 0, 11178, 12, 11166, 68, 86.77, P0
2020/07/16 20:24:38.065, 0, 0, 11176, 29, 11147, 81, 96.92, P0
2020/07/16 20:24:39.072, 0, 0, 11178, 12, 11166, 68, 86.97, P0
2020/07/16 20:24:39.075, 0, 0, 11176, 29, 11147, 81, 95.17, P0
2020/07/16 20:24:40.077, 0, 0, 11178, 12, 11166, 68, 87.56, P0
2020/07/16 20:24:40.081, 0, 0, 11176, 29, 11147, 81, 95.56, P0
2020/07/16 20:24:41.084, 0, 0, 11178, 12, 11166, 68, 87.75, P0
2020/07/16 20:24:41.086, 0, 0, 11176, 29, 11147, 80, 95.95, P0
2020/07/16 20:24:42.088, 4, 0, 11178, 381, 10797, 67, 83.88, P2
2020/07/16 20:24:42.090, 0, 0, 11176, 29, 11147, 80, 96.04, P0
2020/07/16 20:24:43.092, 42, 1, 11178, 1945, 9233, 67, 84.66, P2
2020/07/16 20:24:43.095, 0, 0, 11176, 37, 11139, 80, 95.56, P0
2020/07/16 20:24:44.103, 0, 0, 11178, 1945, 9233, 67, 84.66, P2
2020/07/16 20:24:44.105, 5, 0, 11176, 502, 10674, 80, 91.59, P2
2020/07/16 20:24:45.109, 0, 0, 11178, 11175, 3, 68, 85.24, P2
2020/07/16 20:24:45.115, 0, 0, 11176, 11010, 166, 80, 93.43, P2
