timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], temperature.gpu, power.draw [W], pstate
2020/06/22 10:42:02.624, 0, 0, 11178, 2, 11176, 32, 9.90, P8
2020/06/22 10:42:02.628, 0, 0, 11176, 67, 11109, 31, 10.49, P8
2020/06/22 10:42:03.632, 0, 0, 11178, 2, 11176, 32, 9.41, P8
2020/06/22 10:42:03.635, 0, 0, 11176, 67, 11109, 31, 10.00, P8
2020/06/22 10:42:04.639, 0, 0, 11178, 12, 11166, 32, 9.71, P8
2020/06/22 10:42:04.642, 0, 0, 11176, 77, 11099, 31, 10.68, P8
2020/06/22 10:42:05.646, 0, 0, 11178, 12, 11166, 32, 10.29, P8
2020/06/22 10:42:05.649, 0, 0, 11176, 77, 11099, 31, 11.07, P8
2020/06/22 10:42:06.653, 0, 0, 11178, 12, 11166, 32, 10.39, P8
2020/06/22 10:42:06.656, 0, 0, 11176, 77, 11099, 31, 11.56, P8
2020/06/22 10:42:07.660, 0, 0, 11178, 12, 11166, 32, 10.00, P8
2020/06/22 10:42:07.663, 0, 0, 11176, 77, 11099, 31, 10.97, P8
2020/06/22 10:42:08.666, 5, 0, 11178, 319, 10859, 33, 59.96, P2
2020/06/22 10:42:08.668, 0, 0, 11176, 77, 11099, 31, 10.29, P8
2020/06/22 10:42:09.672, 23, 1, 11178, 1033, 10145, 33, 59.84, P2
2020/06/22 10:42:09.674, 3, 0, 11176, 214, 10962, 31, 58.14, P2
2020/06/22 10:42:10.678, 0, 0, 11178, 1033, 10145, 33, 60.32, P2
2020/06/22 10:42:10.684, 5, 0, 11176, 576, 10600, 32, 59.97, P2
2020/06/22 10:42:11.686, 99, 42, 11178, 7845, 3333, 36, 98.61, P2
2020/06/22 10:42:11.691, 74, 21, 11176, 7886, 3290, 35, 82.13, P2
2020/06/22 10:42:12.697, 99, 49, 11178, 9159, 2019, 39, 273.50, P2
2020/06/22 10:42:12.704, 100, 47, 11176, 7894, 3282, 37, 263.08, P2
2020/06/22 10:42:13.706, 99, 42, 11178, 9159, 2019, 39, 96.97, P2
2020/06/22 10:42:13.715, 77, 19, 11176, 7894, 3282, 36, 81.94, P2
2020/06/22 10:42:14.717, 99, 49, 11178, 9159, 2019, 40, 268.59, P2
2020/06/22 10:42:14.719, 100, 48, 11176, 7894, 3282, 38, 264.65, P2
2020/06/22 10:42:15.721, 99, 42, 11178, 9159, 2019, 40, 96.97, P2
2020/06/22 10:42:15.731, 76, 19, 11176, 7894, 3282, 37, 133.82, P2
2020/06/22 10:42:16.737, 100, 49, 11178, 9159, 2019, 41, 267.32, P2
2020/06/22 10:42:16.742, 100, 47, 11176, 7894, 3282, 39, 267.15, P2
2020/06/22 10:42:17.748, 99, 43, 11178, 9159, 2019, 41, 99.39, P2
2020/06/22 10:42:17.751, 74, 19, 11176, 7894, 3282, 39, 83.10, P2
2020/06/22 10:42:18.753, 99, 48, 11178, 9159, 2019, 42, 267.92, P2
2020/06/22 10:42:18.755, 100, 47, 11176, 7894, 3282, 40, 264.48, P2
2020/06/22 10:42:19.760, 99, 43, 11178, 9159, 2019, 42, 100.84, P2
2020/06/22 10:42:19.764, 75, 21, 11176, 7894, 3282, 39, 82.33, P2
2020/06/22 10:42:20.773, 100, 48, 11178, 9159, 2019, 43, 256.60, P2
2020/06/22 10:42:20.776, 100, 49, 11176, 7894, 3282, 41, 262.05, P2
2020/06/22 10:42:21.780, 100, 46, 11178, 9159, 2019, 43, 130.37, P2
2020/06/22 10:42:21.787, 99, 38, 11176, 7894, 3282, 41, 81.36, P2
2020/06/22 10:42:22.789, 100, 48, 11178, 9159, 2019, 44, 250.15, P2
2020/06/22 10:42:22.794, 100, 48, 11176, 7894, 3282, 41, 265.40, P2
2020/06/22 10:42:23.796, 100, 46, 11178, 9159, 2019, 44, 112.44, P2
2020/06/22 10:42:23.798, 98, 39, 11176, 7894, 3282, 42, 87.74, P2
2020/06/22 10:42:24.800, 100, 47, 11178, 9159, 2019, 45, 280.72, P2
2020/06/22 10:42:24.802, 100, 46, 11176, 7894, 3282, 43, 270.63, P2
2020/06/22 10:42:25.804, 99, 44, 11178, 9159, 2019, 45, 262.93, P2
2020/06/22 10:42:25.816, 100, 48, 11176, 7894, 3282, 43, 275.12, P2
2020/06/22 10:42:26.818, 100, 47, 11178, 9159, 2019, 46, 275.71, P2
2020/06/22 10:42:26.827, 100, 46, 11176, 7894, 3282, 44, 278.50, P2
2020/06/22 10:42:27.829, 99, 43, 11178, 9159, 2019, 46, 263.85, P2
2020/06/22 10:42:27.832, 100, 48, 11176, 7894, 3282, 44, 271.46, P2
2020/06/22 10:42:28.834, 100, 46, 11178, 9159, 2019, 47, 269.45, P2
2020/06/22 10:42:28.836, 100, 46, 11176, 7894, 3282, 44, 273.92, P2
2020/06/22 10:42:29.838, 97, 43, 11178, 9159, 2019, 47, 260.82, P2
2020/06/22 10:42:29.856, 100, 48, 11176, 7894, 3282, 44, 269.05, P2
2020/06/22 10:42:30.859, 100, 46, 11178, 9159, 2019, 48, 276.19, P2
2020/06/22 10:42:30.865, 100, 45, 11176, 7894, 3282, 45, 275.08, P2
2020/06/22 10:42:31.871, 97, 45, 11178, 9159, 2019, 48, 265.45, P2
2020/06/22 10:42:31.875, 100, 48, 11176, 7894, 3282, 45, 272.17, P2
2020/06/22 10:42:32.877, 100, 46, 11178, 9159, 2019, 49, 274.15, P2
2020/06/22 10:42:32.879, 100, 46, 11176, 7894, 3282, 46, 271.71, P2
2020/06/22 10:42:33.881, 97, 42, 11178, 9159, 2019, 49, 260.07, P2
2020/06/22 10:42:33.888, 100, 47, 11176, 7894, 3282, 46, 263.08, P2
2020/06/22 10:42:34.896, 100, 47, 11178, 9159, 2019, 50, 269.11, P2
2020/06/22 10:42:34.898, 100, 46, 11176, 7894, 3282, 47, 276.38, P2
2020/06/22 10:42:35.902, 93, 40, 11178, 9159, 2019, 49, 274.31, P2
2020/06/22 10:42:35.907, 100, 46, 11176, 7894, 3282, 47, 264.73, P2
2020/06/22 10:42:36.912, 100, 46, 11178, 9159, 2019, 50, 277.35, P2
2020/06/22 10:42:36.914, 100, 46, 11176, 7894, 3282, 48, 277.85, P2
2020/06/22 10:42:37.916, 100, 48, 11178, 9159, 2019, 51, 264.73, P2
2020/06/22 10:42:37.930, 100, 46, 11176, 7894, 3282, 48, 267.86, P2
2020/06/22 10:42:38.940, 96, 44, 11178, 9159, 2019, 50, 300.69, P2
2020/06/22 10:42:38.947, 76, 15, 11176, 7894, 3282, 48, 280.45, P2
2020/06/22 10:42:39.978, 99, 47, 11178, 9159, 2019, 51, 279.15, P2
2020/06/22 10:42:39.980, 100, 47, 11176, 7894, 3282, 48, 272.72, P2
2020/06/22 10:42:40.983, 97, 43, 11178, 9159, 2019, 51, 293.59, P2
2020/06/22 10:42:40.985, 77, 16, 11176, 7894, 3282, 48, 271.36, P2
2020/06/22 10:42:42.014, 99, 48, 11178, 9159, 2019, 52, 268.55, P2
2020/06/22 10:42:42.019, 100, 46, 11176, 7894, 3282, 49, 271.32, P2
2020/06/22 10:42:43.021, 97, 43, 11178, 9159, 2019, 52, 277.42, P2
2020/06/22 10:42:43.033, 77, 16, 11176, 7894, 3282, 49, 271.07, P2
2020/06/22 10:42:44.058, 99, 47, 11178, 9159, 2019, 53, 272.53, P2
2020/06/22 10:42:44.060, 100, 47, 11176, 7894, 3282, 50, 261.55, P2
2020/06/22 10:42:45.069, 98, 40, 11178, 9159, 2019, 53, 255.73, P2
2020/06/22 10:42:45.071, 76, 15, 11176, 7894, 3282, 50, 263.46, P2
2020/06/22 10:42:46.102, 100, 46, 11178, 9159, 2019, 54, 269.84, P2
2020/06/22 10:42:46.109, 100, 45, 11176, 7894, 3282, 51, 266.18, P2
2020/06/22 10:42:47.124, 95, 44, 11178, 9159, 2019, 54, 271.32, P2
2020/06/22 10:42:47.126, 73, 14, 11176, 7894, 3282, 51, 264.71, P2
2020/06/22 10:42:48.136, 100, 46, 11178, 9159, 2019, 55, 265.41, P2
2020/06/22 10:42:48.139, 100, 46, 11176, 7894, 3282, 52, 274.50, P2
